CustomerID,Name,Age,Age Group ,Gender,City,Marital_Status,Occupation,ProductID,ProductCategory,QuantityPurchased,PurchaseDate,TotalAmountSpent,Status,unnamed1
36117,Ibrahim,53,51-55,Male,Islamabad,0,Banking,66283,Electronics,9,10/23/2023,223.49,,
5828,Omar,44,36-45,Male,Rahim Yar Khan,0,Media,89726,Toys,6,12/13/2023,75.72,,
68039,Muhammad,35,26-35,Male,Sukkur,1,Aviation,71549,Toys,4,12/25/2023,293.93,,
38902,Muhammad,31,26-35,Male,Lahore,0,Healthcare,43243,Toys,7,12/7/2023,393.42,,
50777,Ahmed,46,46-50,Male,Sialkot,1,Banking,24460,Books,3,9/8/2023,490.86,,
60139,Rehan,20,18-25,Male,Sargodha,0,Media,62082,Toys,6,1/9/2024,204.62,,
10042,Zainab,37,36-45,Female,Rahim Yar Khan,1,Healthcare,67503,Clothing,6,10/2/2023,683.26,,
55873,Rehan,43,36-45,Male,Hyderabad,0,Aviation,72818,Toys,3,12/22/2023,247.42,,
85042,Rehan,48,46-50,Male,Multan,1,Construction,41803,Food,4,10/1/2023,32.95,,
51341,Ibrahim,19,18-25,Male,Mardan,1,Govt,33876,Toys,1,6/22/2024,654.13,,
93663,Ibrahim,47,46-50,Male,Multan,0,Banking,85,Books,9,2/17/2024,191.02,,
32376,Sarah,27,26-35,Female,Rawalpindi,0,IT Sector,2681,Clothing,6,10/28/2023,758.09,,
60088,Khadija,20,18-25,Female,Multan,1,Banking,53442,Books,6,1/27/2024,675.27,,
57636,Sana,33,26-35,Female,Quetta,0,Aviation,35874,Clothing,1,10/25/2023,414.19,,
71556,Maryam,33,26-35,Female,Sheikhupura,0,Banking,58932,Electronics,5,6/6/2024,386.05,,
36751,Amna,32,26-35,Female,Sukkur,0,Lawyer,94965,Food,2,1/20/2024,802.4,,
20710,Yasir,29,26-35,Male,Sukkur,0,IT Sector,32620,Electronics,4,2/16/2024,861.06,,
63392,Ahmed,27,26-35,Male,Gujranwala,0,Food Processing,93272,Books,6,4/25/2024,372.21,,
90039,Maryam,44,36-45,Female,Rawalpindi,1,Media,3975,Food,2,10/2/2023,472.94,,
96854,Khadija,41,36-45,Female,Abbottabad,0,Chemical,49326,Food,4,8/2/2024,491.91,,
81326,Maryam,31,26-35,Female,Abbottabad,1,Banking,45346,Clothing,8,4/13/2024,800.47,,
3271,Sarah,44,36-45,Female,Quetta,1,Aviation,55464,Food,8,2/19/2024,914.62,,
55096,Ibrahim,45,36-45,Male,Gujranwala,1,Lawyer,85977,Food,9,4/21/2024,645.31,,
94822,Omar,23,18-25,Male,Bahawalpur,0,Textile,67089,Books,4,12/19/2023,869.19,,
79429,Ibrahim,29,26-35,Male,Quetta,1,IT Sector,85333,Books,6,10/13/2023,732.83,,
80638,Ali,47,46-50,Male,Abbottabad,0,Lawyer,84825,Food,2,2/10/2024,392.94,,
93892,Hassan,18,18-25,Male,Rahim Yar Khan,0,Aviation,99609,Food,5,1/11/2024,951.67,,
98585,Muhammad,39,36-45,Male,Karachi,1,IT Sector,30940,Electronics,9,2/18/2024,176.99,,
10397,Sana,48,46-50,Female,Sukkur,0,Automobile,63015,Electronics,3,7/1/2024,907.92,,
94726,Saad,28,26-35,Male,Karachi,0,Banking,31801,Food,8,8/22/2023,272,,
21258,Rehan,48,46-50,Male,Hyderabad,1,IT Sector,88248,Toys,9,6/22/2024,329.64,,
7463,Khadija,18,18-25,Female,Sialkot,1,Aviation,45362,Electronics,9,12/5/2023,548.29,,
1226,Ibrahim,44,36-45,Male,Mardan,1,Banking,70534,Clothing,7,5/17/2024,736.31,,
44013,Sana,46,46-50,Female,Islamabad,0,Banking,80653,Clothing,3,8/29/2023,31.26,,
63474,Aisha,48,46-50,Female,Rawalpindi,1,Chemical,18139,Food,1,6/17/2024,752.34,,
14942,Usman,20,18-25,Male,Lahore,0,Banking,48275,Clothing,4,6/22/2024,889.64,,
11838,Saad,18,18-25,Male,Multan,1,Healthcare,76985,Food,7,7/22/2024,796.2,,
77887,Ali,34,26-35,Male,Gujranwala,0,Aviation,88433,Books,1,7/12/2024,173.89,,
37272,Amna,34,26-35,Female,Lahore,1,Aviation,46307,Books,8,7/11/2024,133.3,,
3601,Saad,25,18-25,Male,Bahawalpur,1,Chemical,80014,Books,4,3/28/2024,13.22,,
62532,Ali,64,55+,Male,Rahim Yar Khan,0,Food Processing,11728,Electronics,2,1/8/2024,411.47,,
29808,Usman,29,26-35,Male,Peshawar,1,IT Sector,93340,Electronics,2,6/19/2024,689.61,,
77077,Ayesha,14,0-17,Female,Rawalpindi,1,Aviation,82235,Clothing,6,4/7/2024,601.37,,
1196,Zainab,20,18-25,Female,Mardan,0,Aviation,76861,Toys,3,1/28/2024,487.7,,
49606,Hussain,19,18-25,Male,Islamabad,0,Agriculture,79882,Clothing,8,12/18/2023,826.68,,
17183,Khadija,20,18-25,Female,Bahawalpur,1,Retail,96804,Toys,5,8/14/2023,634.66,,
21392,Ali,30,26-35,Male,Rawalpindi,0,Lawyer,37611,Food,9,3/4/2024,671.46,,
2884,Amna,33,26-35,Female,Gujranwala,1,Aviation,48556,Clothing,5,1/4/2024,724.67,,
66001,Ahmed,33,26-35,Male,Gujranwala,0,Banking,40515,Toys,4,5/22/2024,619.57,,
2282,Ali,33,26-35,Male,Quetta,0,Aviation,78099,Books,9,9/26/2023,627.33,,
93215,Khadija,46,46-50,Female,Gujranwala,1,Banking,52477,Electronics,5,9/12/2023,168.04,,
55410,Muhammad,36,36-45,Male,Bahawalpur,0,Govt,10385,Clothing,1,10/13/2023,941.48,,
63423,Hassan,51,51-55,Male,Islamabad,1,IT Sector,95607,Toys,2,11/7/2023,454.79,,
93338,Rehan,45,36-45,Male,Rahim Yar Khan,0,Retail,89986,Clothing,8,10/8/2023,797.86,,
52758,Rehan,25,18-25,Male,Hyderabad,0,Media,92005,Food,5,1/28/2024,285.39,,
80715,Ali,16,0-17,Male,Sialkot,0,Banking,89108,Electronics,10,7/12/2024,22.77,,
68247,Hassan,30,26-35,Male,Mardan,0,Agriculture,44980,Food,6,5/22/2024,408.34,,
674,Ibrahim,26,26-35,Male,Faisalabad,0,Construction,44487,Toys,9,7/4/2024,487.03,,
50820,Sarah,31,26-35,Female,Bahawalpur,1,IT Sector,45141,Electronics,5,10/25/2023,521.37,,
41447,Amna,19,18-25,Female,Quetta,1,IT Sector,13685,Books,8,2/4/2024,74.02,,
4570,Amna,30,26-35,Female,Peshawar,0,Lawyer,21501,Electronics,1,7/7/2024,177.83,,
18511,Muhammad,35,26-35,Male,Rahim Yar Khan,0,Banking,85383,Clothing,1,6/15/2024,451.76,,
47387,Noor,48,46-50,Female,Hyderabad,0,IT Sector,77507,Toys,8,6/20/2024,276.81,,
31564,Yasir,41,36-45,Male,Abbottabad,1,Chemical,87553,Toys,7,9/20/2023,871.95,,
94631,Ahmed,48,46-50,Male,Faisalabad,1,Media,18115,Clothing,4,4/12/2024,584.99,,
68251,Ali,45,36-45,Male,Sukkur,0,Food Processing,34675,Books,7,7/10/2024,672.66,,
69028,Sarah,45,36-45,Female,Gujranwala,1,Food Processing,21791,Electronics,3,5/29/2024,429.42,,
61508,Muhammad,44,36-45,Male,Sargodha,1,Automobile,40820,Food,1,11/13/2023,258.21,,
6577,Ayesha,34,26-35,Female,Multan,1,Textile,39952,Books,4,9/3/2023,647.15,,
82689,Saad,44,36-45,Male,Sheikhupura,0,Automobile,68612,Clothing,2,1/30/2024,191.82,,
63323,Ibrahim,25,18-25,Male,Faisalabad,0,Chemical,76859,Books,1,5/23/2024,727.07,,
61674,Khadija,64,55+,Female,Karachi,1,Retail,62877,Food,1,12/1/2023,847.67,,
91922,Hussain,46,46-50,Male,Rahim Yar Khan,1,Banking,3807,Food,1,9/19/2023,690.42,,
44110,Khadija,53,51-55,Female,Multan,1,Retail,93208,Food,5,9/28/2023,209.28,,
17733,Aisha,44,36-45,Female,Peshawar,0,Hospitality,72285,Books,7,9/14/2023,459.58,,
14855,Sana,42,36-45,Female,Karachi,0,Automobile,7592,Books,8,6/16/2024,503.67,,
66778,Ali,54,51-55,Male,Quetta,0,Chemical,31545,Electronics,8,10/18/2023,15.13,,
6758,Muhammad,26,26-35,Male,Faisalabad,1,Healthcare,55900,Electronics,3,5/17/2024,854.69,,
63976,Aisha,30,26-35,Female,Gujranwala,1,Retail,51063,Electronics,6,11/11/2023,575.87,,
48127,Maryam,26,26-35,Female,Rahim Yar Khan,0,Healthcare,43841,Books,5,11/29/2023,896.97,,
11454,Muhammad,46,46-50,Male,Peshawar,0,Aviation,71303,Clothing,5,12/5/2023,250.03,,
54162,Ayesha,27,26-35,Female,Sialkot,0,Food Processing,8032,Books,2,10/6/2023,204.91,,
22966,Aisha,29,26-35,Female,Islamabad,0,Govt,51800,Toys,10,5/30/2024,574.23,,
57428,Yasir,17,0-17,Male,Mardan,0,Automobile,70076,Electronics,9,1/22/2024,492.3,,
1049,Maryam,20,18-25,Female,Peshawar,1,Textile,78276,Books,10,2/11/2024,406.49,,
78425,Ali,26,26-35,Male,Islamabad,0,Food Processing,80060,Clothing,8,11/7/2023,609.51,,
37277,Omar,47,46-50,Male,Bahawalpur,0,Construction,58620,Clothing,5,5/23/2024,985.89,,
59035,Rehan,53,51-55,Male,Faisalabad,0,Banking,70993,Clothing,1,12/25/2023,147.72,,
48726,Saad,26,26-35,Male,Hyderabad,1,Govt,25000,Clothing,8,9/14/2023,158.53,,
32656,Sana,32,26-35,Female,Karachi,0,IT Sector,50449,Toys,2,12/16/2023,418.81,,
31328,Hussain,29,26-35,Male,Rahim Yar Khan,1,Automobile,65819,Food,5,9/26/2023,904.72,,
43898,Maryam,51,51-55,Female,Sheikhupura,1,Media,42485,Clothing,10,6/14/2024,832.87,,
82179,Hussain,49,46-50,Male,Faisalabad,0,Hospitality,84203,Clothing,10,8/1/2024,402.52,,
26844,Sarah,33,26-35,Female,Sukkur,0,Hospitality,56899,Electronics,8,11/1/2023,732.31,,
71795,Ayesha,34,26-35,Female,Sargodha,0,Textile,32732,Food,9,10/23/2023,295.83,,
54619,Amna,30,26-35,Female,Karachi,0,Lawyer,82263,Toys,3,10/13/2023,769.98,,
21398,Ayesha,70,55+,Female,Mardan,0,Textile,50664,Toys,5,1/29/2024,153.52,,
17815,Sana,45,36-45,Female,Hyderabad,1,Healthcare,52803,Clothing,1,6/3/2024,704.62,,
83769,Zainab,43,36-45,Female,Abbottabad,0,Govt,64188,Toys,6,9/17/2023,551.63,,
3167,Yasir,27,26-35,Male,Bahawalpur,0,Banking,76887,Toys,10,2/9/2024,354.93,,
62344,Ahmed,51,51-55,Male,Hyderabad,1,Aviation,4349,Electronics,5,8/2/2024,695.88,,
23427,Sana,50,46-50,Female,Sukkur,1,IT Sector,61539,Clothing,7,3/17/2024,895.04,,
43220,Ahmed,31,26-35,Male,Gujranwala,0,Healthcare,16696,Clothing,10,1/15/2024,446.98,,
7008,Usman,47,46-50,Male,Quetta,1,Hospitality,31342,Electronics,8,8/12/2023,824.59,,
80414,Ibrahim,21,18-25,Male,Gujranwala,0,Banking,45476,Books,8,4/25/2024,184.43,,
31996,Ahmed,30,26-35,Male,Sargodha,0,Chemical,45238,Clothing,4,9/22/2023,652.44,,
89351,Omar,47,46-50,Male,Sukkur,0,Hospitality,81373,Books,7,1/23/2024,530.69,,
87285,Maryam,40,36-45,Female,Peshawar,1,Media,84147,Electronics,10,9/21/2023,533.76,,
81204,Zainab,40,36-45,Female,Multan,1,Healthcare,11002,Food,7,4/6/2024,944.41,,
16684,Aisha,33,26-35,Female,Quetta,0,Healthcare,26632,Clothing,1,12/30/2023,888.82,,
77548,Hussain,28,26-35,Male,Rahim Yar Khan,1,Banking,28341,Electronics,3,10/31/2023,795.82,,
65559,Rehan,50,46-50,Male,Karachi,0,Healthcare,74961,Clothing,1,4/23/2024,300.83,,
97163,Amna,27,26-35,Female,Sheikhupura,1,Food Processing,30147,Electronics,9,10/31/2023,720.37,,
32085,Maryam,18,18-25,Female,Karachi,1,Aviation,84161,Food,2,11/26/2023,581.02,,
96587,Ali,47,46-50,Male,Sargodha,1,IT Sector,20328,Books,1,3/15/2024,460.23,,
37775,Rehan,12,0-17,Male,Gujranwala,0,Govt,20676,Electronics,2,7/15/2024,565.66,,
9517,Aisha,40,36-45,Female,Sialkot,0,Textile,52115,Food,4,10/26/2023,607.44,,
33120,Ibrahim,34,26-35,Male,Sukkur,0,Hospitality,64937,Food,5,1/30/2024,140.28,,
41084,Ahmed,38,36-45,Male,Quetta,1,Food Processing,9012,Electronics,1,1/19/2024,335.78,,
70478,Rehan,20,18-25,Male,Sukkur,1,Textile,60292,Electronics,1,4/12/2024,512.93,,
90523,Amna,47,46-50,Female,Sargodha,0,Construction,30003,Food,1,12/12/2023,236.98,,
6529,Sarah,24,18-25,Female,Faisalabad,0,IT Sector,95165,Food,3,1/28/2024,279.6,,
7915,Fatima,28,26-35,Female,Lahore,0,Aviation,3172,Food,10,9/23/2023,322.52,,
28584,Maryam,22,18-25,Female,Sukkur,1,Govt,90565,Electronics,9,9/5/2023,127.42,,
85097,Omar,50,46-50,Male,Karachi,1,Healthcare,92520,Electronics,4,1/22/2024,375.49,,
46095,Sana,34,26-35,Female,Hyderabad,1,IT Sector,93323,Electronics,10,9/11/2023,854.04,,
15240,Omar,49,46-50,Male,Karachi,1,Automobile,11100,Clothing,3,3/25/2024,849.06,,
54050,Yasir,84,55+,Male,Hyderabad,1,Healthcare,34907,Clothing,6,8/2/2024,778.08,,
11161,Zainab,84,55+,Female,Abbottabad,0,Healthcare,24468,Books,9,3/9/2024,729.73,,
79738,Ibrahim,34,26-35,Male,Sheikhupura,1,Aviation,61216,Food,2,2/4/2024,418.94,,
74843,Ibrahim,37,36-45,Male,Mardan,1,IT Sector,11172,Books,2,10/11/2023,563.92,,
51322,Hassan,19,18-25,Male,Karachi,0,Healthcare,24163,Clothing,8,9/15/2023,287.98,,
30503,Muhammad,53,51-55,Male,Gujranwala,0,Automobile,57241,Clothing,3,6/17/2024,600.98,,
83412,Muhammad,33,26-35,Male,Peshawar,1,Healthcare,66229,Books,1,4/18/2024,303.75,,
78553,Muhammad,43,36-45,Male,Sukkur,0,Food Processing,44741,Electronics,1,7/9/2024,393.36,,
14773,Maryam,20,18-25,Female,Peshawar,0,Agriculture,37103,Clothing,3,11/20/2023,78.13,,
57246,Saad,47,46-50,Male,Rahim Yar Khan,1,Media,78517,Clothing,8,11/14/2023,12.96,,
59725,Ali,50,46-50,Male,Sukkur,0,Banking,67059,Clothing,9,8/20/2023,63.59,,
1041,Yasir,50,46-50,Male,Rawalpindi,0,Banking,12359,Toys,2,2/12/2024,159.94,,
35552,Ayesha,19,18-25,Female,Sukkur,1,Healthcare,61438,Books,4,12/27/2023,192.36,,
17577,Ayesha,23,18-25,Female,Karachi,1,Govt,37208,Electronics,4,1/3/2024,867.39,,
53233,Aisha,22,18-25,Female,Sheikhupura,0,Automobile,27948,Clothing,9,4/6/2024,738.87,,
81242,Ali,24,18-25,Male,Rahim Yar Khan,0,Aviation,52236,Toys,6,9/18/2023,533.87,,
3894,Sana,31,26-35,Female,Sialkot,0,Hospitality,7319,Books,1,1/6/2024,548.82,,
46414,Ali,60,55+,Male,Lahore,0,Media,50494,Toys,5,2/1/2024,504.3,,
64390,Hassan,31,26-35,Male,Islamabad,0,Construction,38552,Clothing,8,4/22/2024,108.06,,
10432,Maryam,60,55+,Female,Peshawar,0,Media,5452,Clothing,4,3/31/2024,309.53,,
65473,Sana,32,26-35,Female,Islamabad,0,Banking,18135,Electronics,1,11/25/2023,877.08,,
15345,Noor,32,26-35,Female,Mardan,0,IT Sector,4091,Clothing,7,5/29/2024,130.4,,
6339,Maryam,32,26-35,Female,Hyderabad,1,Hospitality,49356,Toys,9,3/2/2024,987.44,,
36252,Sarah,30,26-35,Female,Peshawar,0,Banking,3587,Clothing,10,11/24/2023,570.78,,
29114,Sana,32,26-35,Female,Karachi,0,Chemical,52133,Electronics,4,9/8/2023,806.11,,
63725,Amna,31,26-35,Female,Peshawar,1,Lawyer,71834,Books,8,4/1/2024,253,,
68667,Muhammad,31,26-35,Male,Sialkot,0,Lawyer,29995,Books,1,3/18/2024,892,,
59091,Omar,26,26-35,Male,Peshawar,1,IT Sector,74882,Toys,6,8/9/2023,315.83,,
95355,Noor,43,36-45,Female,Sialkot,0,Media,64488,Toys,8,9/11/2023,60.45,,
51239,Sana,22,18-25,Female,Sialkot,0,Media,78365,Food,9,11/15/2023,820.02,,
53871,Sana,37,36-45,Female,Islamabad,0,Healthcare,70231,Electronics,1,10/14/2023,909.31,,
9570,Ibrahim,22,18-25,Male,Lahore,1,Media,56283,Toys,3,12/14/2023,630.88,,
8132,Sarah,30,26-35,Female,Sheikhupura,1,Aviation,87250,Books,5,7/22/2024,123.37,,
23959,Muhammad,46,46-50,Male,Sukkur,1,IT Sector,21262,Books,5,1/14/2024,958.84,,
91458,Ibrahim,28,26-35,Male,Mardan,1,IT Sector,57439,Electronics,7,8/5/2024,429.17,,
88218,Fatima,30,26-35,Female,Sialkot,1,IT Sector,81339,Electronics,7,5/24/2024,835.42,,
26923,Ali,45,36-45,Male,Islamabad,0,IT Sector,50796,Books,3,12/17/2023,878.92,,
93183,Amna,26,26-35,Female,Peshawar,0,Media,77093,Food,7,1/16/2024,130.29,,
55215,Yasir,32,26-35,Male,Sialkot,0,Automobile,4966,Clothing,5,3/29/2024,174.57,,
22992,Omar,27,26-35,Male,Rawalpindi,0,Chemical,85690,Clothing,1,11/28/2023,775.27,,
67224,Noor,44,36-45,Female,Rahim Yar Khan,1,Govt,55289,Books,5,6/8/2024,825,,
36998,Muhammad,26,26-35,Male,Sialkot,0,Automobile,99998,Food,2,12/1/2023,476.49,,
61995,Khadija,20,18-25,Female,Sargodha,1,IT Sector,23120,Electronics,10,8/20/2023,626.08,,
39805,Muhammad,26,26-35,Male,Hyderabad,0,Automobile,56516,Books,3,1/11/2024,968.23,,
89466,Hassan,42,36-45,Male,Faisalabad,1,IT Sector,38520,Food,2,6/21/2024,37.2,,
28773,Noor,39,36-45,Female,Sukkur,0,IT Sector,20348,Toys,3,11/21/2023,983.27,,
6057,Khadija,32,26-35,Female,Faisalabad,0,Textile,58407,Toys,2,1/19/2024,503.46,,
16273,Ibrahim,47,46-50,Male,Faisalabad,0,Banking,71898,Food,9,8/12/2023,360.24,,
86933,Usman,22,18-25,Male,Multan,1,Automobile,98175,Food,4,5/21/2024,415.92,,
56531,Ali,31,26-35,Male,Sheikhupura,0,Food Processing,19045,Clothing,7,11/10/2023,350.86,,
10981,Ali,44,36-45,Male,Gujranwala,0,Chemical,43794,Food,5,5/20/2024,845.69,,
40771,Sarah,47,46-50,Female,Abbottabad,0,Automobile,76334,Food,4,12/5/2023,248.22,,
39373,Omar,83,55+,Male,Rawalpindi,0,Hospitality,98746,Electronics,1,1/6/2024,57.62,,
20127,Sarah,36,36-45,Female,Bahawalpur,1,Hospitality,97637,Food,7,3/19/2024,698.13,,
42036,Ahmed,32,26-35,Male,Faisalabad,1,Automobile,9644,Electronics,4,12/6/2023,57.75,,
68009,Muhammad,18,18-25,Male,Bahawalpur,0,Aviation,48091,Books,6,1/5/2024,27.63,,
30527,Hassan,31,26-35,Male,Rawalpindi,0,Food Processing,35197,Toys,8,8/18/2023,307.98,,
30566,Ahmed,18,18-25,Male,Karachi,1,Lawyer,60863,Food,3,4/17/2024,261.89,,
7103,Muhammad,33,26-35,Male,Rawalpindi,1,Media,999,Food,3,6/23/2024,81.3,,
47258,Aisha,41,36-45,Female,Rawalpindi,0,Aviation,82761,Electronics,4,10/25/2023,211.83,,
12976,Ali,24,18-25,Male,Sargodha,1,IT Sector,83642,Books,3,7/4/2024,29.07,,
45648,Ahmed,55,51-55,Male,Gujranwala,0,Retail,57671,Clothing,2,6/24/2024,706.6,,
89887,Zainab,53,51-55,Female,Peshawar,0,Govt,7183,Toys,7,2/12/2024,444.58,,
61710,Sarah,31,26-35,Female,Hyderabad,0,Media,81492,Electronics,6,1/19/2024,614.78,,
92521,Ayesha,50,46-50,Female,Quetta,0,Aviation,7256,Books,7,10/31/2023,781.36,,
60720,Hassan,34,26-35,Male,Rawalpindi,0,IT Sector,73960,Toys,4,9/29/2023,742.14,,
53100,Ibrahim,50,46-50,Male,Mardan,1,IT Sector,66158,Electronics,6,7/27/2024,222.57,,
47190,Ahmed,39,36-45,Male,Peshawar,1,Automobile,45566,Clothing,10,10/8/2023,520.19,,
32950,Amna,40,36-45,Female,Multan,1,Lawyer,21833,Electronics,1,6/12/2024,849.91,,
82092,Ahmed,37,36-45,Male,Sheikhupura,0,Agriculture,91778,Clothing,7,12/6/2023,212.14,,
41080,Saad,27,26-35,Male,Multan,0,IT Sector,81670,Clothing,1,6/26/2024,96.4,,
9817,Fatima,68,55+,Female,Gujranwala,0,Healthcare,73546,Books,9,6/9/2024,457.04,,
93469,Zainab,28,26-35,Female,Mardan,1,Healthcare,65280,Clothing,1,1/28/2024,693.1,,
62418,Sarah,31,26-35,Female,Sargodha,1,IT Sector,91637,Toys,6,3/31/2024,673.45,,
17657,Saad,21,18-25,Male,Mardan,1,Hospitality,18993,Clothing,2,6/11/2024,934.14,,
19578,Ibrahim,22,18-25,Male,Gujranwala,0,Media,70290,Books,6,8/18/2023,806.04,,
20392,Hassan,24,18-25,Male,Sargodha,1,IT Sector,43628,Books,8,4/23/2024,941.11,,
9138,Omar,44,36-45,Male,Bahawalpur,1,IT Sector,19818,Books,3,8/12/2023,205.53,,
25056,Yasir,18,18-25,Male,Faisalabad,1,Agriculture,86958,Toys,4,5/19/2024,385.01,,
27888,Yasir,19,18-25,Male,Sheikhupura,0,Hospitality,77648,Food,10,7/15/2024,740.32,,
75672,Ahmed,88,55+,Male,Peshawar,1,Retail,23545,Toys,8,1/28/2024,641.83,,
4794,Ibrahim,36,36-45,Male,Hyderabad,0,Automobile,75702,Electronics,8,1/7/2024,21.06,,
75103,Sarah,20,18-25,Female,Quetta,0,Automobile,74311,Toys,3,5/14/2024,291.74,,
58345,Usman,27,26-35,Male,Gujranwala,1,Banking,89075,Toys,1,5/15/2024,231.82,,
2033,Maryam,32,26-35,Female,Islamabad,1,Banking,36100,Electronics,1,9/26/2023,249.27,,
8239,Maryam,20,18-25,Female,Rahim Yar Khan,0,Chemical,30751,Electronics,7,1/10/2024,993.63,,
28576,Fatima,35,26-35,Female,Multan,1,Healthcare,97041,Books,7,12/1/2023,603.06,,
3901,Ali,30,26-35,Male,Bahawalpur,0,Construction,34748,Books,6,4/11/2024,67,,
85765,Zainab,34,26-35,Female,Sukkur,1,IT Sector,2312,Toys,9,3/28/2024,645.78,,
55668,Amna,33,26-35,Female,Karachi,1,Construction,76978,Toys,7,5/28/2024,187.45,,
72446,Ahmed,13,0-17,Male,Mardan,0,Lawyer,31427,Electronics,6,6/6/2024,253.78,,
86650,Hussain,34,26-35,Male,Sialkot,0,Healthcare,33951,Electronics,10,1/19/2024,505.82,,
48879,Yasir,12,0-17,Male,Bahawalpur,1,Healthcare,60690,Clothing,2,10/14/2023,955.54,,
47236,Hussain,31,26-35,Male,Multan,1,Textile,32381,Food,1,2/16/2024,385.63,,
42823,Hassan,33,26-35,Male,Rahim Yar Khan,1,Agriculture,81701,Electronics,5,4/15/2024,665.24,,
34121,Aisha,33,26-35,Female,Quetta,1,Healthcare,24494,Clothing,1,8/27/2023,656.07,,
49440,Zainab,26,26-35,Female,Multan,0,IT Sector,14140,Books,1,10/23/2023,378.22,,
89496,Ibrahim,32,26-35,Male,Faisalabad,1,Media,68382,Toys,7,8/18/2023,22.38,,
10610,Usman,31,26-35,Male,Multan,0,Textile,66014,Clothing,7,6/7/2024,75.49,,
35767,Hassan,18,18-25,Male,Sargodha,1,Banking,9949,Books,2,11/29/2023,643.51,,
59430,Usman,29,26-35,Male,Sargodha,0,Healthcare,17270,Toys,7,6/6/2024,176.49,,
72986,Aisha,23,18-25,Female,Lahore,1,Hospitality,19972,Books,7,7/18/2024,364.13,,
789,Ayesha,34,26-35,Female,Hyderabad,1,Textile,54564,Books,10,7/27/2024,233.24,,
28014,Muhammad,36,36-45,Male,Quetta,0,IT Sector,862,Books,6,3/14/2024,405.77,,
71450,Ali,47,46-50,Male,Islamabad,0,IT Sector,20993,Clothing,3,8/9/2023,369.28,,
46943,Muhammad,18,18-25,Male,Rahim Yar Khan,1,Hospitality,92441,Electronics,8,5/3/2024,599.11,,
98556,Amna,31,26-35,Female,Islamabad,0,IT Sector,52211,Food,8,11/12/2023,888.77,,
40287,Ahmed,32,26-35,Male,Rahim Yar Khan,0,Banking,10955,Toys,10,7/31/2024,850.74,,
32364,Hussain,32,26-35,Male,Quetta,0,Banking,90941,Toys,6,1/18/2024,30.58,,
1832,Muhammad,54,51-55,Male,Lahore,1,Automobile,8177,Toys,7,4/6/2024,970.14,,
69715,Sana,50,46-50,Female,Mardan,0,Lawyer,53763,Clothing,7,8/31/2023,117.92,,
67020,Ahmed,54,51-55,Male,Faisalabad,1,Automobile,695,Clothing,1,7/18/2024,514.6,,
77856,Rehan,29,26-35,Male,Peshawar,1,Aviation,95639,Clothing,6,9/4/2023,482.99,,
64423,Yasir,29,26-35,Male,Bahawalpur,0,Aviation,38274,Toys,10,6/20/2024,344.97,,
52119,Ahmed,37,36-45,Male,Bahawalpur,1,Healthcare,48202,Electronics,3,3/15/2024,726.73,,
61419,Omar,36,36-45,Male,Rawalpindi,0,Healthcare,46358,Books,3,1/25/2024,447.4,,
56868,Saad,54,51-55,Male,Islamabad,1,Automobile,35137,Electronics,8,12/15/2023,261.67,,
73736,Hassan,41,36-45,Male,Rahim Yar Khan,1,IT Sector,88508,Toys,1,10/28/2023,412.36,,
48499,Sarah,34,26-35,Female,Islamabad,0,Banking,88765,Food,1,1/17/2024,446.5,,
15677,Ahmed,43,36-45,Male,Faisalabad,0,IT Sector,82071,Food,10,5/18/2024,283.39,,
14012,Ahmed,43,36-45,Male,Bahawalpur,1,IT Sector,6723,Electronics,9,10/30/2023,256.67,,
37592,Ahmed,43,36-45,Male,Abbottabad,0,Aviation,2287,Clothing,10,12/12/2023,660.49,,
8152,Aisha,43,36-45,Female,Islamabad,1,Aviation,58838,Food,8,7/8/2024,364.95,,
29749,Sana,47,46-50,Female,Sukkur,0,Chemical,26789,Books,5,10/23/2023,832.66,,
73810,Maryam,36,36-45,Female,Rahim Yar Khan,0,Food Processing,48281,Food,10,2/5/2024,966.99,,
32659,Ibrahim,44,36-45,Male,Gujranwala,1,Govt,54881,Toys,3,6/10/2024,630.5,,
50736,Omar,24,18-25,Male,Sialkot,1,Lawyer,80551,Clothing,6,1/2/2024,464.05,,
48669,Sana,41,36-45,Female,Rawalpindi,1,Banking,51709,Toys,7,12/19/2023,499.13,,
47628,Sana,26,26-35,Female,Abbottabad,1,IT Sector,13795,Books,3,1/25/2024,471.63,,
259,Ali,52,51-55,Male,Multan,0,Banking,13445,Toys,3,2/10/2024,585.3,,
71993,Usman,29,26-35,Male,Gujranwala,1,Food Processing,79100,Clothing,10,11/23/2023,229.59,,
37373,Sarah,52,51-55,Female,Abbottabad,1,IT Sector,18246,Clothing,9,3/6/2024,765.8,,
11236,Hussain,26,26-35,Male,Sukkur,0,Lawyer,95932,Food,10,11/21/2023,221.8,,
89903,Ayesha,27,26-35,Female,Sukkur,1,Healthcare,6056,Food,1,3/19/2024,292.73,,
28000,Sarah,50,46-50,Female,Multan,1,Govt,22739,Clothing,9,10/28/2023,125.12,,
52751,Yasir,20,18-25,Male,Rawalpindi,1,Aviation,51575,Toys,4,10/15/2023,292.06,,
42225,Maryam,55,51-55,Female,Peshawar,0,IT Sector,55699,Toys,4,12/15/2023,292.06,,
